TipLabel,distance_from_brown
Myiarchus_crinitus,4532.323501957714
Myiarchus_ferox,3597.3891411638037
Myiarchus_magnirostris,2976.326107190259
Myiarchus_nugator,3376.888741002867
Myiarchus_nuttingi,3150.784079568772
Myiarchus_oberi,3203.525636345059
Myiarchus_panamensis,2311.9855607561176
Myiarchus_phaeocephalus,2806.8323734831197
Myiarchus_sagrae,3682.663649884926
Myiarchus_semirufus,5330.64523235881
Myiarchus_stolidus,3076.5309186412464
Myiarchus_swainsoni,3698.480580567897
Myiarchus_tuberculifer,5638.928305459671
Myiarchus_tyrannulus,3642.257910816634
Myiarchus_validus,1925.6065351070351
Myiarchus_venezuelensis,2722.340645069384
Myiarchus_yucatanensis,2825.6893928297345
Myiobius_atricaudus,5873.14440754245
Myiobius_barbatus,4870.863208054973
Myiobius_sulphureipygius,5551.627185871167
Myiobius_villosus,5689.204730878461
Myioborus_albifacies,5847.479731497469
Myioborus_albifrons,5772.224469400652
Myioborus_brunniceps,6727.682821776135
Myioborus_cardonai,5616.606396080976
Myioborus_castaneocapilla,6644.859935236883
Myioborus_flavivertex,6346.585335054701
Myioborus_melanocephalus,6253.854245323798
Myioborus_miniatus,4134.916479154708
Myioborus_ornatus,6259.148210580306
Myioborus_pariae,6486.854921760898
Myioborus_pictus,4986.158948511943
Myioborus_torquatus,5797.71888969964
Myiodynastes_bairdii,4334.413836082933
Myiodynastes_chrysocephalus,5153.780308601809
Myiodynastes_hemichrysus,6197.390224160759
Myiodynastes_luteiventris,5003.050387563572
Myiodynastes_maculatus,5840.541178263598
Myiomela_albiventris,2765.231078046139
Myiomela_major,3350.89247098457
Myiopagis_caniceps,3734.6566614610106
Myiopagis_cotta,5957.1009903030435
Myiopagis_flavivertex,5949.196625253531
Myiopagis_gaimardii,3647.9037313737786
Myiopagis_olallai,3466.988435747668
Myiopagis_subplacens,5638.499264412048
Myiopagis_viridicata,5934.609450329852
Myioparus_griseigularis,1602.321113991013
Myioparus_plumbeus,2322.3629184358247
Myiophobus_cryptoxanthus,5296.525554097436
Myiophobus_fasciatus,5553.40697990146
Myiophobus_flavicans,6681.2420367147915
Myiophobus_inornatus,6668.033896836392
Myiophobus_lintoni,5854.328255970938
Myiophobus_ochraceiventris,6331.411936868825
Myiophobus_phoenicomitra,5586.10299069197
Myiophobus_pulcher,6641.526536074191
Myiophobus_roraimae,4484.788495668611
Myiornis_albiventris,3897.014042852154
Myiornis_atricapillus,3928.3910210698427
Myiornis_auricularis,6373.277460508484
Myiornis_ecaudatus,3971.510356065222
Myiotheretes_fumigatus,2180.4206392980714
Myiotheretes_fuscorufus,5372.995762586698
Myiotheretes_pernix,3942.150351705196
Myiotheretes_striaticollis,4413.591179749118
Myiotriccus_ornatus,6284.353199259936
Myiozetetes_cayanensis,5247.284950856099
Myiozetetes_granadensis,6726.333510511051
Myiozetetes_luteiventris,6300.968508862668
Myiozetetes_similis,6383.846785544594
Myophonus_blighi,4806.56057295341
Myophonus_borneensis,3454.842835837883
Myophonus_caeruleus,3016.832079653996
Myophonus_castaneus,3189.2533172905487
Myophonus_glaucinus,3438.3970436530526
Myophonus_horsfieldii,4638.279154618207
Myophonus_insularis,4149.806058083095
Myophonus_melanurus,4590.374653101734
Myophonus_robinsoni,3943.6792955125156
Myornis_senilis,1852.3870962615842
Myrmeciza_atrothorax,4502.951357126092
Myrmeciza_berlepschi,4427.992397662539
Myrmeciza_castanea,3552.2687964828842
Myrmeciza_disjuncta,4164.654454379084
Myrmeciza_exsul,3560.8791339003888
Myrmeciza_ferruginea,4118.454694243411
Myrmeciza_fortis,3030.673227205283
Myrmeciza_goeldii,4256.647342104289
Myrmeciza_griseiceps,2489.484290975248
Myrmeciza_hemimelaena,4351.520777543873
Myrmeciza_hyperythra,4997.153487634276
Myrmeciza_immaculata,3840.1874379059846
Myrmeciza_laemosticta,3585.121530357883
Myrmeciza_longipes,4591.58194016279
Myrmeciza_loricata,3666.0518173118066
Myrmeciza_melanoceps,3621.9243562524903
Myrmeciza_nigricauda,1898.6454475891876
Myrmeciza_pelzelni,4436.813590002241
Myrmeciza_ruficauda,3656.4035099926496
Myrmeciza_squamosa,3573.802405161306
Myrmecocichla_aethiops,3326.029058766498
Myrmecocichla_albifrons,4549.671217441071
Myrmecocichla_arnoti,4017.7040954834292
Myrmecocichla_cinnamomeiventris,3789.930399549796
Myrmecocichla_formicivora,2848.1263611793834
Myrmecocichla_melaena,4210.370423559521
Myrmecocichla_nigra,4636.361218663348
Myrmecocichla_semirufa,4909.29751898313
Myrmecocichla_tholloni,3557.283515017458
Myrmoborus_leucophrys,4232.984212133396
Myrmoborus_lugubris,3454.531409838028
Myrmoborus_melanurus,2950.824338582685
Myrmoborus_myotherinus,4787.875155372452
Myrmochanes_hemileucus,4547.8657371740665
Myrmorchilus_strigilatus,3920.746277382465
Myrmornis_torquata,4127.589829917675
Myrmothera_campanisona,3521.990210140787
Myrmothera_simplex,3020.4360858395353
Myrmotherula_ambigua,2839.030601390318
Myrmotherula_assimilis,4091.6152101630346
Myrmotherula_axillaris,4648.473980227629
Myrmotherula_behni,4323.242886391147
Myrmotherula_brachyura,3390.219619450525
Myrmotherula_cherriei,2324.116317865862
Myrmotherula_fluminensis,3502.313369428631
Myrmotherula_grisea,3198.2443608213107
Myrmotherula_gularis,3650.8564353950087
Myrmotherula_guttata,2079.1131814610917
Myrmotherula_gutturalis,3576.273695853673
Myrmotherula_hauxwelli,4146.9625483185755
Myrmotherula_ignota,3276.024881131932
Myrmotherula_iheringi,4389.128710645591
Myrmotherula_klagesi,3702.4748914039574
Myrmotherula_longicauda,3132.4410070519516
Myrmotherula_longipennis,4576.795461073696
Myrmotherula_menetriesii,4494.093817561377
Myrmotherula_minor,3434.32658031306
Myrmotherula_multostriata,3700.966750906049
Myrmotherula_pacifica,4932.0813319601075
Myrmotherula_schisticolor,4750.869801961596
Myrmotherula_sclateri,3277.264903415876
Myrmotherula_snowi,3456.4056695354197
Myrmotherula_sunensis,4448.599316702491
Myrmotherula_surinamensis,4923.117983047399
Myrmotherula_unicolor,3477.2338736569127
Myrmotherula_urosticta,4062.6629106415767
Mystacornis_crossleyi,3883.8731007690235
Myza_celebensis,2263.9995576340443
Myza_sarasinorum,2950.2486808980484
Myzomela_adolphinae,5863.597219782899
Myzomela_albigula,2836.237448975103
Myzomela_blasii,2695.341317738174
Myzomela_boiei,4958.921534997361
Myzomela_caledonica,5163.206669585192
Myzomela_cardinalis,5355.7634273785025
Myzomela_chermesina,4639.694010843383
Myzomela_chloroptera,5004.218489964158
Myzomela_cineracea,2113.513453791068
Myzomela_cruentata,4820.975550829893
Myzomela_dammermani,5198.992295180595
Myzomela_eichhorni,5276.255959484688
Myzomela_eques,4814.966638483089
Myzomela_erythrocephala,4955.180131496532
Myzomela_erythromelas,5623.55227518232
Myzomela_jugularis,5774.588160752126
Myzomela_kuehni,5757.561662698097
Myzomela_lafargei,4511.092624837771
Myzomela_malaitae,5952.412975870699
Myzomela_melanocephala,4667.590246296773
Myzomela_nigrita,2719.1398709960654
Myzomela_obscura,1786.1288318372597
Myzomela_pammelaena,3911.7898804127262
Myzomela_pulchella,4418.012863927239
Myzomela_rosenbergii,5675.1721179807155
Myzomela_rubratra,5309.964741383728
Myzomela_sanguinolenta,5534.952641457464
Myzomela_sclateri,5064.542970253152
Myzomela_tristrami,3654.046865140307
Myzomela_vulnerata,5124.914518697968
Myzomela_wakoloensis,5292.026293596957
Myzornis_pyrrhoura,5843.696470849706
Namibornis_herero,3905.2858879246587
Napothera_brevicaudata,2683.925951357271
Napothera_crassa,3588.179258984768
Napothera_epilepidota,3838.8902705268533
Nasica_longirostris,3392.817217326154
Nectarinia_adelberti,4095.9878160073904
Nectarinia_afra,5330.725022328396
Nectarinia_alinae,4357.384381469069
Nectarinia_amethystina,4627.022887796531
Nectarinia_asiatica,5019.05104559281
Nectarinia_aspasia,5002.179112131923
Nectarinia_balfouri,1394.5544256990024
Nectarinia_bannermani,3843.656702780899
Nectarinia_batesi,3731.6921398322065
Nectarinia_bifasciata,4166.952688177283
Nectarinia_bocagii,4473.280454523411
Nectarinia_bouvieri,3456.173433421111
Nectarinia_buettikoferi,5934.096731574622
Nectarinia_calcostetha,4500.4144679378405
Nectarinia_chalcomelas,4606.1027821584175
Nectarinia_chalybea,5546.571668202126
Nectarinia_chloropygia,5884.725310445988
Nectarinia_coccinigaster,3652.7568077720043
Nectarinia_comorensis,4227.609772244618
Nectarinia_congensis,5282.74307580826
Nectarinia_coquerellii,4719.260751834869
Nectarinia_cuprea,4264.002270120254
Nectarinia_cyanolaema,3802.1746893314375
Nectarinia_dussumieri,2723.490934380971
Nectarinia_erythrocerca,5811.921260974428
Nectarinia_famosa,4948.205396193332
Nectarinia_fuliginosa,3635.008363561163
Nectarinia_fusca,2887.4986965775893
Nectarinia_habessinica,4750.7587149214805
Nectarinia_hartlaubii,4119.662544478902
Nectarinia_humbloti,5059.258120733521
Nectarinia_hunteri,5137.233845876621
Nectarinia_johannae,5924.994107668866
Nectarinia_johnstoni,3376.825477387201
Nectarinia_jugularis,6198.2843988184895
Nectarinia_kilimensis,3851.5718633516135
Nectarinia_lotenia,4127.885198740624
Nectarinia_loveridgei,5257.367583899713
Nectarinia_ludovicensis,5811.12577430233
Nectarinia_manoensis,5968.099561926765
Nectarinia_mariquensis,4751.912086722128
Nectarinia_mediocris,6090.675929157102
Nectarinia_minima,4384.598053000671
Nectarinia_minulla,4203.158877725066
Nectarinia_moreaui,5663.352127103904
Nectarinia_nectarinioides,5012.024219585067
Nectarinia_neergardi,6014.811646131772
Nectarinia_newtonii,5802.475609021329
Nectarinia_notata,4735.842767438882
Nectarinia_olivacea,4310.866153211943
Nectarinia_oritis,5321.913172863658
Nectarinia_osea,3809.5152085549935
Nectarinia_oustaleti,3731.2303264300863
Nectarinia_pembae,3838.5429904469574
Nectarinia_preussi,5868.577865197163
Nectarinia_pulchella,5451.822753795008
Nectarinia_purpureiventris,4079.2246916414692
Nectarinia_regia,5743.791282801756
Nectarinia_reichenbachii,3861.97602983783
Nectarinia_reichenowi,4592.845084866798
Nectarinia_rockefelleri,4334.949378630836
Nectarinia_rubescens,3442.014389955115
Nectarinia_rufipennis,3354.863578749069
Nectarinia_seimundi,4576.600607618536
Nectarinia_senegalensis,3831.4150233387295
Nectarinia_shelleyi,5569.805956747182
Nectarinia_solaris,6321.1619332653845
Nectarinia_sovimanga,3726.0176447004806
Nectarinia_sperata,5105.321301690699
Nectarinia_stuhlmanni,4996.556322316687
Nectarinia_superba,4989.343390421176
Nectarinia_tacazze,4062.7863416980067
Nectarinia_talatala,3492.551638873413
Nectarinia_thomensis,3560.1967057440033
Nectarinia_tsavoensis,3911.299655747251
Nectarinia_ursulae,3583.845360509217
Nectarinia_venusta,4266.231364031088
Nectarinia_veroxii,2518.7481752221183
Nectarinia_verticalis,3153.387059255842
Nectarinia_violacea,5208.399600867884
Nectarinia_zeylonica,5116.890821996539
Nemosia_pileata,3188.906948526181
Nemosia_rourei,5375.951831926234
Neochelidon_tibialis,1993.5553534860096
Neochmia_modesta,4234.446847655269
Neochmia_phaeton,6399.916249867011
Neochmia_ruficauda,6323.951054519715
Neochmia_temporalis,4987.845608559264
Neocichla_gutturalis,5490.394735755862
Neocossyphus_poensis,3437.563545840473
Neocossyphus_rufus,4627.144767630526
Neoctantes_niger,4452.875582575985
Neodrepanis_coruscans,6038.338516210289
Neodrepanis_hypoxantha,6669.842232908845
Neolalage_banksiana,4508.834892856852
Neolestes_torquatus,3461.3498788571815
Neomixis_flavoviridis,5606.135460018986
Neomixis_striatigula,2945.6147616076323
Neomixis_tenella,5791.663527661127
Neomixis_viridis,3328.9776768684683
Neopelma_aurifrons,3007.619713605416
Neopelma_chrysocephalum,6203.5211898668995
Neopelma_chrysolophum,6461.608087181916
Neopelma_pallescens,7053.954699221018
Neopelma_sulphureiventer,7073.730115809048
Neopipo_cinnamomea,5269.199911448465
Neospiza_concolor,2430.4997873299053
Neothraupis_fasciata,3669.6632740309965
Neoxolmis_rufiventris,2519.021843824724
Nephelornis_oneilli,3374.159848174709
Nesillas_brevicaudata,2067.006954972699
Nesillas_lantzii,2622.9849263160536
Nesillas_mariae,3104.4921481159104
Nesillas_typica,2820.2559650609073
Nesocharis_ansorgei,5297.167411496041
Nesocharis_capistrata,4401.508311255787
Nesocharis_shelleyi,5004.124986455995
Nesocichla_eremita,2009.850330850984
Nesopsar_nigerrimus,2746.41676798127
Nesospingus_speculiferus,3770.2571627164984
Nesospiza_acunhae,5148.5582019836
Nesospiza_questi,5911.426185610443
Nesospiza_wilkinsi,5695.138946692817
Nesotriccus_ridgwayi,2244.2618736476684
Newtonia_amphichroa,3366.7474755797875
Newtonia_archboldi,3129.6108184221084
Newtonia_brunneicauda,2690.793057603353
Newtonia_fanovanae,3619.366428908438
Nicator_chloris,2858.174157804201
Nicator_gularis,3246.5505350535664
Nicator_vireo,5365.781344317888
Nigrita_bicolor,4340.083108216804
Nigrita_canicapillus,5458.129344366098
Nigrita_fusconotus,3942.126452813832
Nigrita_luteifrons,3467.448366046232
Nilaus_afer,3961.7804038946197
Niltava_davidi,4662.693496542729
Niltava_grandis,4398.863545747591
Niltava_macgrigoriae,4740.560762989335
Niltava_sumatrana,4629.049507739259
Niltava_sundara,5403.804478990912
Niltava_vivida,4706.007764201646
Notiochelidon_flavipes,3981.751442818898
Notiochelidon_murina,2280.477250272326
Notiochelidon_pileata,3509.4197411548403
Notiomystis_cincta,5355.273466953322
Nucifraga_caryocatactes,3104.999961445878
Nucifraga_columbiana,3414.3794947713254
Ochetorhynchus_andaecola,3016.4739260097695
Ochetorhynchus_melanura,3867.5398882980953
Ochetorhynchus_phoenicurus,3607.591623574605
Ochetorhynchus_ruficaudus,3596.0962005655842
Ochthoeca_cinnamomeiventris,3854.2956007214493
Ochthoeca_diadema,6247.045237451796
Ochthoeca_frontalis,7132.166010628123
Ochthoeca_fumicolor,3820.1223892921694
Ochthoeca_jelskii,6130.875790730458
Ochthoeca_leucophrys,3859.5160165615916
Ochthoeca_oenanthoides,4507.0311987089735
Ochthoeca_piurae,3474.668381759851
Ochthoeca_pulchella,6799.998984091993
Ochthoeca_rufipectoralis,4134.513199268049
Ochthornis_littoralis,3119.226656335849
Oculocincta_squamifrons,3711.0946458805233
Ocyalus_latirostris,4664.1035709848165
Odontorchilus_branickii,3302.3495328102044
Odontorchilus_cinereus,2888.3811196946936
Oedistoma_pygmaeum,3318.406702608451
Oenanthe_albonigra,4365.2288729164875
Oenanthe_bifasciata,4158.8336506699525
Oenanthe_bottae,4657.142314400234
Oenanthe_chrysopygia,2663.0353871397037
Oenanthe_cypriaca,3829.2209127419924
Oenanthe_deserti,4204.984515982221
Oenanthe_finschii,3790.0466533906647
Oenanthe_hispanica,4043.8869791672764
Oenanthe_isabellina,2960.4537211175602
Oenanthe_leucopyga,4380.144077851143
Oenanthe_leucura,4400.381514279036
Oenanthe_lugens,3910.510813029125
Oenanthe_moesta,3852.9691983889056
Oenanthe_monacha,3991.1863970865243
Oenanthe_monticola,3928.545800188389
Oenanthe_oenanthe,3746.905193757963
Oenanthe_phillipsi,4450.904497911651
Oenanthe_picata,3195.3252781666547
Oenanthe_pileata,4265.758026414265
Oenanthe_pleschanka,3752.54199313636
Oenanthe_xanthoprymna,3666.7101208874833
Oncostoma_cinereigulare,2898.9326172395586
Oncostoma_olivaceum,3202.287406603888
Onychognathus_albirostris,4064.9160699146273
Onychognathus_blythii,3410.344719432639
Onychognathus_frater,3530.3058188405844
Onychognathus_fulgidus,3639.437691915466
Onychognathus_morio,2737.106334766376
Onychognathus_nabouroup,4027.089084699094
Onychognathus_neumanni,3868.4078267426667
Onychognathus_salvadorii,3236.264078910497
Onychognathus_tenuirostris,2613.7487445844654
Onychognathus_tristramii,2693.6302355968232
Onychognathus_walleri,2916.2234710828434
Onychorhynchus_coronatus,5899.503369238968
Oporornis_agilis,4280.951037407123
Oporornis_formosus,5465.899201578993
Oporornis_philadelphia,4882.174601565839
Oporornis_tolmiei,4972.072584494727
Orchesticus_abeillei,4103.175135035309
Oreocharis_arfaki,4167.161530887652
Oreoica_gutturalis,4075.252638128754
Oreolais_pulchra,3896.3617977389345
Oreolais_ruwenzorii,3655.3374833411167
Oreomanes_fraseri,4777.411343386978
Oreomystis_bairdi,3881.581091329339
Oreomystis_mana,2805.034873082973
Oreophylax_moreirae,2950.210991403221
Oreopsar_bolivianus,4527.682007337923
Oreornis_chrysogenys,2322.568359477563
Oreoscoptes_montanus,3298.5008533477308
Oreoscopus_gutturalis,4064.65854216668
Oreostruthus_fuliginosus,4379.6518122514335
Oreothraupis_arremonops,4792.457858341664
Origma_solitaria,3521.3110928558935
Oriolia_bernieri,3594.5394119454977
Oriolus_auratus,5932.125721249534
Oriolus_bouroensis,2969.5101287625916
Oriolus_brachyrhynchus,6328.179235573529
Oriolus_chinensis,6025.51307223579
Oriolus_chlorocephalus,6301.431725947401
Oriolus_crassirostris,4132.479048980831
Oriolus_cruentus,4400.567725343404
Oriolus_flavocinctus,3549.104923258465
Oriolus_forsteni,3499.7170236176407
Oriolus_hosii,3923.0505615087745
Oriolus_isabellae,6429.973440734836
Oriolus_larvatus,6233.982245796626
Oriolus_melanotis,3739.614928564713
Oriolus_mellianus,4098.9111528016865
Oriolus_monacha,6228.678903485122
Oriolus_nigripennis,6269.4809571316055
Oriolus_oriolus,5590.207519922179
Oriolus_percivali,6240.555463768872
Oriolus_phaeochromus,2665.1133484838324
Oriolus_sagittatus,2754.129609124546
Oriolus_steerii,4054.4864145628753
Oriolus_szalayi,1835.162217281253
Oriolus_tenuirostris,5963.017505825278
Oriolus_traillii,4645.904772068158
Oriolus_xanthonotus,4472.3741003209625
Oriolus_xanthornus,5983.530792192958
Oriturus_superciliosus,2115.1656433911817
Ornithion_brunneicapillus,5005.5249102269345
Ornithion_inerme,3675.3019171574865
Ornithion_semiflavum,5361.419356261152
Orthogonys_chloricterus,6773.571618910505
Orthonyx_novaeguineae,5814.341009096135
Orthonyx_spaldingii,5688.821371559269
Orthonyx_temminckii,5587.30674416126
Orthotomus_atrogularis,3809.6579844059843
Orthotomus_castaneiceps,3067.2621831176875
Orthotomus_cinereiceps,4703.325079232758
Orthotomus_cuculatus,6517.043971293627
Orthotomus_derbianus,3211.1777845831616
Orthotomus_frontalis,2864.8829466020784
Orthotomus_heterolaemus,6656.408950165854
Orthotomus_nigriceps,5031.154836537132
Orthotomus_ruficeps,3497.909827836541
Orthotomus_samarensis,5513.597753678575
Orthotomus_sepium,3760.796569075845
Orthotomus_sericeus,3604.5420572492026
Orthotomus_sutorius,4359.44044255133
Ortygospiza_atricollis,5179.639907876381
Ortygospiza_locustella,6252.758167835262
Oryzoborus_angolensis,3942.597830849401
Oryzoborus_atrirostris,3899.9456101706637
Oryzoborus_crassirostris,2743.1173831106858
Oryzoborus_funereus,2669.8885207263256
Oryzoborus_maximiliani,3115.830737964694
Oryzoborus_nuttingi,3470.7647042759995
Oxylabes_madagascariensis,3828.947879180117
Oxyruncus_cristatus,4830.130025932657
Pachycare_flavogriseum,6768.099286825954
Pachycephala_albiventris,1720.6917518007185
Pachycephala_arctitorquis,3844.986859505253
Pachycephala_aurea,5095.591288557141
Pachycephala_caledonica,3638.5766101666977
Pachycephala_flavifrons,6757.872309549749
Pachycephala_griseonota,3223.5178776752055
Pachycephala_grisola,1671.396341179802
Pachycephala_homeyeri,2947.1208849741124
Pachycephala_hyperythra,3536.9753222581344
Pachycephala_hypoxantha,5788.974687077202
Pachycephala_implicata,5453.833410299515
Pachycephala_inornata,4185.494413703604
Pachycephala_jacquinoti,6505.237998006117
Pachycephala_lanioides,3943.6132466290687
Pachycephala_leucogastra,3883.0320147311827
Pachycephala_lorentzi,5151.72559503943
Pachycephala_melanura,5122.110793326512
Pachycephala_meyeri,5962.81586090496
Pachycephala_modesta,3184.0782315825336
Pachycephala_monacha,3353.0577835493086
Pachycephala_nudigula,4473.041444439414
Pachycephala_olivacea,2145.802349719675
Pachycephala_orpheus,3915.3283831275003
Pachycephala_pectoralis,5685.277959451351
Pachycephala_phaionota,3595.1359246273746
Pachycephala_philippinensis,3930.580710309871
Pachycephala_rufiventris,3896.661966119021
Pachycephala_rufogularis,4019.943322386418
Pachycephala_schlegelii,4447.962145909254
Pachycephala_simplex,3026.8949070024623
Pachycephala_soror,5620.466544278347
Pachycephala_sulfuriventer,3239.8470486007914
Pachycephalopsis_hattamensis,4000.913105569088
Pachycephalopsis_poliosoma,3674.9392054331433
Pachyramphus_aglaiae,4189.556182086908
Pachyramphus_albogriseus,5308.452496914745
Pachyramphus_castaneus,5050.381909569991
Pachyramphus_cinnamomeus,5681.661374254752
Pachyramphus_homochrous,5065.504214841927
Pachyramphus_major,4555.651767943629
Pachyramphus_marginatus,5220.606195045928
Pachyramphus_minor,4721.154513206909
Pachyramphus_niger,5331.844745931188
Pachyramphus_polychopterus,4022.9405499811614
Pachyramphus_rufus,5199.588602492622
Pachyramphus_spodiurus,5539.03152311855
Pachyramphus_surinamus,3640.1759673922043
Pachyramphus_validus,5380.159959230977
Pachyramphus_versicolor,5031.786181968032
Pachyramphus_viridis,7036.036814792427
Pachyramphus_xanthogenys,6555.131677471124
Padda_fuscata,4266.991548602648
Padda_oryzivora,5267.534576897303
Palmeria_dolei,4270.788575573193
Panurus_biarmicus,4885.726711725375
Paradigalla_brevicauda,4357.663619839369
Paradigalla_carunculata,5270.8091627688855
Paradisaea_apoda,5690.585657572114
Paradisaea_decora,5525.168209762046
Paradisaea_guilielmi,4631.556832312768
Paradisaea_minor,5860.381406325089
Paradisaea_raggiana,6044.951287544638
Paradisaea_rubra,5534.888894030488
Paradisaea_rudolphi,5178.380454690542
Paradoxornis_alphonsianus,5236.1666910621925
Paradoxornis_atrosuperciliaris,5752.254892547905
Paradoxornis_brunneus,5707.484549182529
Paradoxornis_conspicillatus,4626.688934668876
Paradoxornis_davidianus,5391.081859975713
Paradoxornis_flavirostris,5463.2867030793395
Paradoxornis_fulvifrons,5020.114983776651
Paradoxornis_gularis,4579.8615986139685
Paradoxornis_guttaticollis,5487.960128913028
Paradoxornis_heudei,4266.26162742994
Paradoxornis_margaritae,5015.868931842774
Paradoxornis_nipalensis,5417.142823735377
Paradoxornis_paradoxus,3149.5573796460594
Paradoxornis_przewalskii,5124.082281566472
Paradoxornis_ruficeps,5809.219147559893
Paradoxornis_unicolor,2795.112211627143
Paradoxornis_verreauxi,5834.542598852207
Paradoxornis_webbianus,3244.4011674594494
Paradoxornis_zappeyi,2856.1895224760674
Paramythia_montium,3616.5562080339655
Pardalotus_punctatus,2727.371551000055
Pardalotus_quadragintus,3825.1968226228996
Pardalotus_rubricatus,5871.71488270401
Pardalotus_striatus,6214.002559247292
Parkerthraustes_humeralis,2546.453422439807
Parmoptila_jamesoni,5290.481499271522
Parmoptila_rubrifrons,5413.25899259353
Parmoptila_woodhousei,4484.880756079873
Paroaria_baeri,4502.971704512023
Paroaria_capitata,5401.12181853704
Paroaria_coronata,4725.696462258597
Paroaria_dominicana,4910.79905911572
Paroaria_gularis,5665.131163885973
Parophasma_galinieri,3737.0972684146027
Paroreomyza_maculata,6631.904533884896
Paroreomyza_montana,6506.670368819109
Parotia_carolae,4995.694730532006
Parotia_lawesii,4511.652915192763
Parotia_sefilata,4719.786540681885
Parotia_wahnesi,4410.2235609188465
Parula_americana,5770.253053175858
Parula_gutturalis,5455.418463395335
Parula_pitiayumi,5985.2981949028635
Parula_superciliosa,6061.840580898705
Parus_afer,4044.4208191737844
Parus_albiventris,4977.462342523971
Parus_amabilis,6023.9696176192965
Parus_ater,3942.181358328299
Parus_atricapillus,3747.9029206001696
Parus_caeruleus,5719.585805201303
Parus_carolinensis,3600.182055304824
Parus_carpi,4860.357317096934
Parus_cinctus,3703.980266997551
Parus_cinerascens,4319.305438443015
Parus_cristatus,3962.645658196789
Parus_cyanus,3966.9717258223527
Parus_davidi,4448.908559559813
Parus_dichrous,3411.926431370138
Parus_elegans,6356.657004741388
Parus_fasciiventer,4565.569848764759
Parus_fringillinus,4961.942633729742
Parus_funereus,5044.7071306479
Parus_gambeli,3391.4343328438977
Parus_griseiventris,3698.8970228670714
Parus_holsti,6181.4453624129455
Parus_hudsonicus,3770.528379773436
Parus_leucomelas,5033.447474293042
Parus_leuconotus,4421.0517842518875
Parus_lugubris,3530.3523355314865
Parus_major,4600.5605584827
Parus_montanus,3150.518311495845
Parus_monticolus,4434.247218270437
Parus_niger,5169.202093622758
Parus_nuchalis,4404.924509937449
Parus_palustris,3493.9005043328566
Parus_rubidiventris,3862.7514198869962
Parus_rufescens,3118.3967081601822
Parus_rufiventris,5002.96329632848
Parus_rufonuchalis,3967.115922222476
Parus_sclateri,3530.3135600042424
Parus_semilarvatus,4311.748752074915
Parus_spilonotus,6262.3906280865785
Parus_superciliosus,3432.412981211483
Parus_thruppi,4180.9006803384
Parus_varius,4326.758266598657
Parus_venustulus,6235.60075739529
Parus_xanthogenys,6043.278231242038
Passer_ammodendri,3768.4088483800065
Passer_castanopterus,4055.1738710830646
Passer_cordofanicus,3967.115922222476
Passer_diffusus,3169.3931814262855
Passer_domesticus,4014.306211485724
Passer_eminibey,3277.5131568080933
Passer_euchlorus,6362.590519852742
Passer_flaveolus,3520.3410689073803
Passer_gongonensis,2011.323216669903
Passer_griseus,3549.4577606404323
Passer_hispaniolensis,4648.207454648614
Passer_iagoensis,3214.897229673173
Passer_insularis,3377.455287960127
Passer_luteus,6515.708872161703
Passer_melanurus,4511.694258099244
Passer_moabiticus,3033.839924306605
Passer_montanus,3932.1036639364647
Passer_motitensis,3732.256864253091
Passer_pyrrhonotus,3380.93931444011
Passer_rufocinctus,3106.8387560371148
Passer_rutilans,3874.9941214732335
Passer_shelleyi,3759.030302181958
Passer_simplex,4251.440599335388
Passer_suahelicus,2695.7835665830066
Passer_swainsonii,2619.824662623729
Passerculus_sandwichensis,3639.084018102209
Passerella_iliaca,2330.9566651811656
Passerina_amoena,3958.972364277194
Passerina_caerulea,4823.947238820633
Passerina_ciris,4762.756677287028
Passerina_cyanea,4326.777490421253
Passerina_leclancherii,6034.803350735784
Passerina_rositae,4511.820289452486
Passerina_versicolor,4067.5227423172514
Pellorneum_albiventre,2444.5156587725905
Pellorneum_capistratum,2974.2396805493286
Pellorneum_fuscocapillus,3057.0951380357074
Pellorneum_palustre,3479.2572932769217
Pellorneum_ruficeps,3476.930240513239
Peltops_blainvillii,3854.0322224767187
Peltops_montanus,3152.0397056082356
Peneothello_bimaculata,4610.680154003321
Peneothello_cryptoleuca,2919.107327407505
Peneothello_cyanus,4687.4471486337825
Peneothello_sigillatus,4959.31086053202
Percnostola_arenarum,3800.2172212811756
Percnostola_lophotes,3722.342910451483
Percnostola_rufifrons,4312.439041198425
Pericrocotus_brevirostris,5785.96985475713
Pericrocotus_cantonensis,3718.9742325973234
Pericrocotus_cinnamomeus,4017.9603669239614
Pericrocotus_divaricatus,3664.668219812022
Pericrocotus_erythropygius,3677.8340182391203
Pericrocotus_ethologus,5515.584656888232
Pericrocotus_flammeus,5383.010689768041
Pericrocotus_igneus,5675.037978569163
Pericrocotus_lansbergei,4090.892520142323
Pericrocotus_miniatus,5204.757312594008
Pericrocotus_roseus,3259.7659846543775
Pericrocotus_solaris,5386.237626838065
Periporphyrus_erythromelas,5933.781578567191
Perisoreus_canadensis,3845.0045622775524
Perisoreus_infaustus,2617.563464501832
Perisoreus_internigrans,2674.1279427134978
Perissocephalus_tricolor,3340.6874712902577
Petrochelidon_fulva,4517.70608593685
Petrochelidon_pyrrhonota,3686.413137569282
Petrochelidon_rufocollaris,4561.246392321518
Petroica_archboldi,3952.22228665745
